Actual,Predicted,CustomerId,Gender,Age,Geography,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited (Actual),Exited (Predicted)
0,0,15741094,1,21,0,1,693,0.0,2,1,1,3494.02,Retain,Retain
0,0,15807909,1,47,0,9,744,0.0,2,1,0,113163.17,Retain,Retain
0,0,15666141,0,26,2,8,829,101440.36,2,1,1,19324.5,Retain,Retain
0,0,15617134,1,38,0,4,716,0.0,2,1,0,189678.7,Retain,Retain
0,0,15783029,1,34,0,7,671,106603.74,2,1,1,26387.71,Retain,Retain
0,0,15622833,0,29,1,10,835,130420.2,2,0,0,106276.55,Retain,Retain
0,0,15746422,0,38,0,1,636,0.0,1,1,0,45015.38,Retain,Retain
0,1,15750839,1,29,2,2,649,45022.23,1,1,1,173495.77,Retain,Churn
0,1,15749130,1,27,1,1,621,74298.43,1,1,1,52581.96,Retain,Churn
1,1,15779862,0,31,1,3,658,133003.03,1,0,1,146339.27,Churn,Churn
0,0,15767871,1,48,2,7,784,0.0,2,1,1,182609.97,Retain,Retain
0,1,15679651,0,37,2,1,783,136689.66,1,1,0,197890.65,Retain,Churn
0,0,15576219,1,32,0,4,615,0.0,2,1,1,6225.63,Retain,Retain
1,0,15699247,0,44,0,5,791,0.0,2,1,1,123977.86,Churn,Retain
0,1,15619087,1,53,0,1,762,102520.37,1,1,1,170195.4,Retain,Churn
0,0,15605327,1,35,0,2,607,0.0,2,1,1,114190.3,Retain,Retain
0,0,15610140,0,34,0,5,601,0.0,2,1,0,27022.57,Retain,Retain
0,1,15791174,1,67,2,1,540,88382.01,1,0,1,59457.0,Retain,Churn
0,1,15602373,1,44,0,4,812,115049.15,2,1,0,165038.41,Retain,Churn
0,1,15762605,1,58,0,1,685,104796.54,1,1,1,154181.41,Retain,Churn
0,1,15598840,1,33,0,1,680,123082.08,1,1,0,134960.98,Retain,Churn
0,0,15744279,0,58,2,8,680,0.0,2,1,1,65708.5,Retain,Retain
0,0,15670619,0,33,0,8,631,0.0,2,0,0,117374.22,Retain,Retain
0,0,15599533,0,43,0,7,569,0.0,2,1,1,77703.19,Retain,Retain
0,0,15757837,1,33,1,3,584,88311.48,2,1,1,177651.38,Retain,Retain
0,1,15697574,0,40,0,9,582,0.0,3,1,1,60954.45,Retain,Churn
0,1,15578738,1,32,0,7,609,71872.19,1,1,1,151924.9,Retain,Churn
0,0,15762228,1,35,2,6,506,110046.93,2,1,0,26318.73,Retain,Retain
0,1,15614827,1,42,0,8,503,104430.08,1,1,1,147557.71,Retain,Churn
0,0,15789815,0,28,0,5,503,0.0,2,1,0,125918.17,Retain,Retain
0,1,15579781,1,31,1,10,806,138653.51,1,1,0,190803.37,Retain,Churn
0,1,15587013,0,31,0,7,653,102575.04,1,1,1,11043.54,Retain,Churn
1,1,15570932,1,43,0,7,666,137780.74,2,1,1,119100.05,Churn,Churn
0,0,15794661,1,32,2,2,674,0.0,2,1,0,140579.17,Retain,Retain
0,0,15581654,1,32,0,7,798,0.0,2,0,1,37731.95,Retain,Retain
0,1,15644296,0,30,0,8,740,105209.54,1,1,0,1852.58,Retain,Churn
0,0,15614420,0,32,1,0,531,109570.21,2,1,1,172049.84,Retain,Retain
1,1,15609653,0,44,1,6,614,118715.86,1,1,0,133591.11,Churn,Churn
0,0,15594577,1,35,0,10,556,0.0,2,1,1,192751.18,Retain,Retain
0,1,15584114,0,43,1,2,678,153393.18,2,1,1,193828.27,Retain,Churn
0,1,15673367,1,33,1,6,587,132603.36,1,1,0,55775.72,Retain,Churn
0,0,15685576,0,36,2,6,527,0.0,2,1,1,102280.29,Retain,Retain
0,0,15774727,0,34,1,1,757,129398.01,2,0,0,44965.44,Retain,Retain
0,0,15694288,1,28,2,3,468,0.0,2,1,0,170661.02,Retain,Retain
0,1,15603319,1,29,0,2,693,151352.74,1,0,0,197145.89,Retain,Churn
1,1,15759066,0,44,0,5,483,136836.49,1,1,0,192359.9,Churn,Churn
1,1,15814816,1,40,0,4,466,91592.06,1,1,0,141210.18,Churn,Churn
0,0,15724402,0,30,0,8,770,0.0,2,1,0,100557.03,Retain,Retain
1,1,15571059,0,54,0,3,734,0.0,1,1,0,130805.54,Churn,Churn
0,0,15674206,0,22,0,8,716,0.0,2,1,1,92606.98,Retain,Retain
0,0,15715160,1,36,0,2,439,165536.28,2,1,1,123956.83,Retain,Retain
0,1,15730448,1,25,1,5,538,62482.95,1,1,1,102758.43,Retain,Churn
0,1,15662067,1,40,0,8,743,68155.59,1,1,0,94876.65,Retain,Churn
1,1,15779581,0,43,2,3,734,55853.33,2,0,1,94811.85,Churn,Churn
0,0,15662901,1,37,0,2,656,0.0,2,0,1,67840.81,Retain,Retain
0,1,15689751,0,31,0,2,666,79589.43,1,0,0,4050.57,Retain,Churn
0,1,15667742,1,41,2,5,627,100880.76,1,0,1,134665.25,Retain,Churn
0,1,15738448,0,25,1,3,480,174330.35,2,0,0,181647.13,Retain,Churn
0,1,15680243,1,19,0,7,792,143390.51,1,1,0,33282.84,Retain,Churn
1,1,15745083,1,59,1,8,613,91415.76,1,0,0,27965.0,Churn,Churn
0,1,15708228,1,30,1,3,476,134366.42,1,1,0,68343.53,Retain,Churn
0,0,15628523,0,24,0,3,539,0.0,2,1,1,198161.07,Retain,Retain
0,1,15708196,1,60,2,8,696,88786.81,1,1,1,196858.4,Retain,Churn
0,0,15735549,1,35,1,3,810,96814.46,2,1,1,120511.03,Retain,Retain
0,1,15809347,1,32,1,9,763,160680.41,1,1,0,30886.35,Retain,Churn
0,0,15660866,0,29,0,3,640,0.0,2,1,0,2743.69,Retain,Retain
0,0,15766609,0,47,0,10,655,0.0,2,1,0,167778.62,Retain,Retain
0,1,15654230,1,31,1,5,526,145537.21,1,1,0,132404.64,Retain,Churn
1,0,15794566,0,28,0,4,678,0.0,2,1,1,144423.17,Churn,Retain
0,0,15800890,0,45,0,6,554,0.0,2,1,1,181204.5,Retain,Retain
1,1,15697424,0,30,2,2,597,119370.11,1,1,1,182726.22,Churn,Churn
0,0,15724536,0,28,2,1,560,0.0,2,1,1,120880.72,Retain,Retain
1,1,15735878,0,47,1,10,850,134381.52,1,0,0,26812.89,Churn,Churn
1,1,15707596,0,74,1,8,546,114888.74,2,1,1,66732.63,Churn,Churn
0,1,15657163,1,42,1,1,623,149332.48,2,1,0,100834.22,Retain,Churn
1,1,15622478,0,40,0,7,698,105061.74,3,1,0,107815.31,Churn,Churn
0,0,15779529,1,32,0,7,620,0.0,2,1,1,34665.79,Retain,Retain
1,0,15636023,0,40,0,10,619,0.0,1,1,1,147093.84,Churn,Retain
0,0,15582066,1,21,0,4,561,0.0,1,1,1,36942.35,Retain,Retain
0,1,15666675,0,39,0,7,753,155062.8,1,1,1,16460.77,Retain,Churn
0,1,15732987,1,43,2,3,721,88798.34,1,0,0,45610.63,Retain,Churn
0,0,15789432,1,33,0,6,451,0.0,2,1,0,184954.11,Retain,Retain
1,1,15663161,0,51,1,5,680,143139.87,1,0,0,47795.43,Churn,Churn
0,0,15694879,0,23,2,7,590,0.0,2,1,0,196789.9,Retain,Retain
0,1,15593715,1,27,1,3,634,107027.52,1,1,0,173425.68,Retain,Churn
0,1,15575002,1,29,0,4,676,140720.93,1,1,0,36221.18,Retain,Churn
0,0,15622171,1,30,0,8,642,80964.57,2,1,0,174738.2,Retain,Retain
1,1,15795224,1,39,0,6,760,178585.46,1,1,0,67131.3,Churn,Churn
0,1,15685346,0,26,2,4,736,135889.13,1,1,1,165692.03,Retain,Churn
0,1,15691808,1,43,0,7,656,134919.85,1,1,0,194691.95,Retain,Churn
1,1,15721007,1,33,1,8,776,115130.34,1,0,0,129525.5,Churn,Churn
0,0,15794253,0,34,2,6,832,138190.13,2,0,1,146511.2,Retain,Retain
0,0,15694453,1,37,1,9,631,131519.49,2,1,1,51752.18,Retain,Retain
1,1,15813113,0,56,2,5,795,0.0,1,1,0,35418.69,Churn,Churn
0,0,15614187,0,39,1,3,648,126935.98,2,0,1,57995.74,Retain,Retain
0,1,15619407,1,39,0,4,615,133707.09,1,1,1,108152.75,Retain,Churn
0,1,15646227,0,27,0,1,682,97893.2,1,1,0,166144.98,Retain,Churn
0,1,15660541,1,34,0,5,694,127900.03,1,1,0,101737.8,Retain,Churn
0,1,15753874,1,37,0,10,694,143835.47,1,0,1,33326.71,Retain,Churn
0,0,15617877,1,44,0,0,607,0.0,2,1,1,81140.09,Retain,Retain
1,1,15772073,1,48,0,10,664,0.0,1,1,0,140173.17,Churn,Churn
1,1,15701537,1,60,0,2,756,0.0,1,1,1,166513.49,Churn,Churn
0,1,15736228,0,40,0,3,645,129596.77,1,1,1,103232.6,Retain,Churn
0,0,15780572,1,30,2,4,653,0.0,2,1,0,120736.04,Retain,Retain
1,0,15769596,0,24,1,2,710,110407.44,2,0,0,15832.43,Churn,Retain
0,0,15586996,0,76,0,7,697,0.0,2,0,1,188772.45,Retain,Retain
0,0,15722061,0,41,1,8,619,142015.76,2,1,0,114323.66,Retain,Retain
0,1,15638003,1,55,2,1,648,81370.07,1,0,1,181534.04,Retain,Churn
1,1,15775590,0,48,1,2,482,69329.47,1,0,0,102640.52,Churn,Churn
1,0,15730688,0,28,0,8,548,116755.5,2,1,1,158585.17,Churn,Retain
0,1,15753102,1,44,2,6,752,83870.33,1,1,0,178722.24,Retain,Churn
1,0,15810075,0,39,0,6,648,130694.89,2,1,1,153955.38,Churn,Retain
0,1,15723373,0,34,2,8,643,117451.47,1,1,0,65374.86,Retain,Churn
0,0,15795298,0,35,1,9,573,206868.78,2,0,1,102986.15,Retain,Retain
0,1,15584320,0,39,0,3,686,111695.62,1,0,0,136643.84,Retain,Churn
1,1,15724161,0,40,0,9,644,137285.26,4,1,0,77063.63,Churn,Churn
0,1,15750056,0,29,0,6,702,149218.39,1,1,1,9633.01,Retain,Churn
0,0,15609637,1,51,0,7,652,0.0,2,0,1,43496.36,Retain,Retain
0,0,15794493,1,32,2,7,641,0.0,2,1,1,24267.28,Retain,Retain
1,1,15569641,0,41,1,8,692,130701.29,1,1,0,59354.24,Churn,Churn
0,0,15815236,1,34,2,5,574,0.0,2,0,0,28269.86,Retain,Retain
0,1,15811177,0,31,0,3,643,167949.48,1,1,0,143162.34,Retain,Churn
0,1,15680587,1,23,0,4,834,131254.81,1,1,0,20199.3,Retain,Churn
0,0,15672821,1,28,0,5,591,0.0,2,1,1,48606.92,Retain,Retain
0,0,15767681,1,34,2,9,470,0.0,2,0,1,89013.67,Retain,Retain
0,1,15600379,1,34,2,7,608,86656.13,1,0,1,59890.29,Retain,Churn
1,1,15801336,0,37,1,8,649,114737.26,1,1,1,106655.88,Churn,Churn
0,0,15721592,0,38,0,5,665,0.0,2,1,0,156439.56,Retain,Retain
0,0,15581282,0,39,0,6,651,0.0,1,1,0,24176.44,Retain,Retain
1,1,15746203,1,62,1,4,555,119817.33,1,0,1,43507.1,Churn,Churn
1,1,15583137,0,48,0,7,637,130806.99,2,1,1,132005.85,Churn,Churn
1,1,15680752,0,49,0,0,675,0.0,1,1,1,80496.71,Churn,Churn
0,0,15688172,1,40,2,5,677,0.0,2,1,0,88947.56,Retain,Retain
1,1,15791373,0,35,1,2,850,80931.75,1,0,0,12639.67,Churn,Churn
1,1,15589449,0,56,0,3,815,0.0,3,1,1,94248.16,Churn,Churn
0,1,15692819,1,32,1,1,665,132178.67,1,0,0,11865.76,Retain,Churn
0,0,15727467,0,27,0,3,485,0.0,2,1,0,141449.86,Retain,Retain
0,0,15734312,1,43,2,6,577,0.0,2,1,1,149457.81,Retain,Retain
1,1,15764604,0,35,0,7,586,164769.02,3,1,0,119814.25,Churn,Churn
0,0,15613014,1,29,1,1,722,107233.85,2,1,0,24924.92,Retain,Retain
0,0,15759684,0,27,0,7,528,176227.07,2,0,1,139481.53,Retain,Retain
0,0,15609669,0,39,0,4,542,109949.39,2,1,1,41268.65,Retain,Retain
0,0,15685536,0,34,0,5,552,0.0,2,1,1,1351.41,Retain,Retain
1,1,15750447,0,60,0,10,678,117738.81,1,1,0,147489.76,Churn,Churn
0,1,15663249,0,37,2,9,575,133292.45,1,1,0,111175.09,Retain,Churn
0,1,15638646,0,43,0,1,669,160474.59,1,1,1,95963.14,Retain,Churn
0,0,15734161,1,43,0,6,636,0.0,2,1,0,43128.95,Retain,Retain
1,1,15631070,1,55,1,9,667,154393.43,1,1,1,137674.96,Churn,Churn
1,1,15761950,0,45,1,9,652,110827.49,1,1,1,153383.54,Churn,Churn
0,0,15649668,0,36,1,10,637,145750.45,2,1,1,96660.76,Retain,Retain
0,1,15713912,0,45,2,8,516,109044.3,1,0,1,115818.16,Retain,Churn
0,1,15586757,0,32,0,4,801,75170.54,1,1,1,37898.5,Retain,Churn
0,0,15596522,0,42,0,2,692,0.0,2,1,0,145222.93,Retain,Retain
0,1,15625395,0,28,0,6,585,105795.9,1,1,1,41219.09,Retain,Churn
0,0,15760570,1,32,0,5,590,0.0,2,1,0,59249.83,Retain,Retain
0,0,15566689,1,66,2,8,554,0.0,2,1,1,116747.62,Retain,Retain
1,1,15725794,0,49,0,1,659,0.0,1,1,0,116249.72,Churn,Churn
0,1,15673539,0,26,0,3,690,118097.87,1,1,0,61257.83,Retain,Churn
0,1,15705298,1,29,1,0,697,172693.54,1,0,0,141798.98,Retain,Churn
0,0,15675791,1,36,0,4,610,129440.3,2,1,0,102638.35,Retain,Retain
0,0,15747043,1,36,2,4,599,0.0,2,0,0,13210.56,Retain,Retain
0,1,15736397,1,23,0,1,544,96471.2,1,1,0,35550.97,Retain,Churn
1,1,15678201,0,46,0,1,548,0.0,1,1,1,104469.06,Churn,Churn
0,1,15720745,1,24,2,4,635,140197.18,1,1,1,142935.83,Retain,Churn
0,0,15637593,1,20,0,6,722,0.0,2,1,0,195486.28,Retain,Retain
0,1,15598070,0,33,0,4,564,135946.26,1,1,0,63170.0,Retain,Churn
0,0,15787550,1,69,0,3,719,0.0,2,1,1,58320.06,Retain,Retain
1,1,15603942,1,50,1,3,547,81290.02,3,0,1,177747.03,Churn,Churn
1,1,15733973,0,42,0,8,850,0.0,1,1,0,19632.64,Churn,Churn
1,1,15596761,1,60,1,9,515,113715.36,1,1,0,18424.24,Churn,Churn
0,1,15652400,1,56,2,2,667,168883.08,1,0,1,18897.78,Retain,Churn
0,1,15717893,1,36,1,8,607,143421.74,1,1,0,97879.02,Retain,Churn
0,1,15622585,1,26,0,7,525,153644.39,1,1,1,63197.88,Retain,Churn
0,1,15733964,0,53,2,1,606,109330.06,1,1,1,75860.01,Retain,Churn
0,0,15753861,0,27,1,1,686,115095.88,2,0,0,78622.46,Retain,Retain
1,0,15747097,1,35,0,10,611,0.0,1,1,1,23598.23,Churn,Retain
0,1,15594762,1,46,2,1,827,183276.32,1,1,1,13460.27,Retain,Churn
0,1,15667417,1,33,0,9,572,68193.72,1,1,0,19998.31,Retain,Churn
0,0,15684861,0,32,0,8,726,0.0,2,0,0,185075.63,Retain,Retain
0,1,15742204,1,31,1,6,579,139729.54,1,0,1,135815.38,Retain,Churn
0,1,15623502,0,56,2,4,598,98365.33,1,1,1,44251.33,Retain,Churn
0,0,15774872,1,36,0,10,663,0.0,2,1,0,136349.55,Retain,Retain
0,0,15611191,0,37,1,10,505,122453.97,2,1,1,52693.99,Retain,Retain
0,0,15674331,1,30,1,7,576,132174.41,2,0,0,93767.03,Retain,Retain
0,0,15619465,0,24,2,2,555,0.0,2,0,1,197866.55,Retain,Retain
0,0,15575247,1,30,0,1,524,0.0,2,1,0,126812.85,Retain,Retain
0,1,15695679,1,39,2,2,776,104349.45,1,0,0,79503.05,Retain,Churn
1,1,15713463,0,41,1,2,645,138881.04,1,1,0,129936.53,Churn,Churn
0,1,15785170,0,32,1,0,850,116968.91,1,0,0,175094.62,Retain,Churn
0,0,15796351,1,35,1,1,603,105346.03,2,1,1,130379.5,Retain,Retain
0,1,15639576,1,26,0,9,691,136623.19,1,1,0,153228.0,Retain,Churn
0,0,15693264,0,29,0,10,583,0.0,2,1,1,111285.85,Retain,Retain
1,1,15589715,0,66,0,5,584,0.0,1,1,0,49553.38,Churn,Churn
0,0,15769902,0,33,0,6,679,0.0,2,1,1,98015.85,Retain,Retain
0,1,15587177,1,36,0,6,646,124445.52,1,1,0,88481.32,Retain,Churn
0,0,15814553,0,34,0,5,559,68999.66,2,1,1,66879.27,Retain,Retain
0,1,15601550,1,36,2,6,595,85768.42,1,1,1,24802.77,Retain,Churn
1,1,15664907,1,47,0,1,527,0.0,1,1,0,21312.16,Churn,Churn
0,0,15612465,1,34,2,9,684,100628.0,2,1,1,190263.78,Retain,Retain
0,0,15810800,0,32,2,0,673,0.0,1,1,1,72873.33,Retain,Retain
0,0,15665760,1,38,2,7,802,0.0,2,0,1,57764.65,Retain,Retain
1,1,15588080,1,54,0,6,675,0.0,1,1,0,110273.84,Churn,Churn
0,0,15776844,0,19,2,6,762,0.0,2,1,0,55500.17,Retain,Retain
1,1,15717560,1,50,0,0,580,125647.36,1,1,0,57541.08,Churn,Churn
0,1,15629739,0,31,1,8,621,100375.39,1,1,1,90384.26,Retain,Churn
0,0,15729908,0,36,0,10,411,0.0,1,0,0,120694.35,Retain,Retain
0,1,15716781,1,24,0,7,815,171922.72,1,0,1,178028.96,Retain,Churn
0,0,15646936,0,32,1,2,631,146810.99,2,1,1,180990.29,Retain,Retain
1,1,15768151,0,45,1,3,514,109032.23,1,0,1,155407.21,Churn,Churn
1,1,15579212,1,57,0,6,638,0.0,1,1,0,33676.48,Churn,Churn
0,0,15721835,1,25,2,7,791,0.0,1,1,0,89666.28,Retain,Retain
0,1,15800515,1,35,0,5,516,128653.59,1,1,0,127558.26,Retain,Churn
0,1,15591279,1,37,0,3,734,80387.81,1,0,1,77272.62,Retain,Churn
1,0,15587419,1,58,0,8,611,0.0,2,0,1,107665.68,Churn,Retain
1,1,15750335,1,43,1,0,850,108508.82,3,1,0,184044.8,Churn,Churn
0,1,15699619,1,31,0,10,641,155978.17,1,1,0,91510.71,Retain,Churn
0,0,15606472,0,38,0,5,585,0.0,1,1,1,87363.56,Retain,Retain
1,1,15778368,1,50,1,4,552,121175.56,1,1,0,117505.07,Churn,Churn
0,0,15671387,0,29,0,4,507,89349.47,2,0,0,180626.68,Retain,Retain
0,0,15573926,1,38,2,7,735,86131.71,2,0,0,93478.96,Retain,Retain
0,1,15709183,0,58,0,3,707,102346.86,1,1,1,114672.64,Retain,Churn
0,1,15577514,0,36,1,7,698,121263.62,1,1,1,13387.88,Retain,Churn
0,0,15778830,1,31,0,2,841,0.0,2,1,0,173240.52,Retain,Retain
1,0,15768072,0,33,2,2,688,0.0,1,0,0,27557.18,Churn,Retain
0,0,15768293,1,51,0,3,614,0.0,2,1,1,5552.37,Retain,Retain
1,1,15654456,1,48,1,6,511,149726.08,1,0,0,88307.87,Churn,Churn
1,0,15807525,1,43,0,2,447,0.0,2,1,0,33879.26,Churn,Retain
0,1,15574372,1,35,0,5,738,161274.05,2,1,0,181429.87,Retain,Churn
0,0,15671249,0,33,0,2,422,0.0,2,1,0,102655.31,Retain,Retain
0,1,15779744,1,30,2,1,537,103138.17,1,1,1,96555.42,Retain,Churn
0,1,15624755,0,40,1,3,707,109628.44,1,1,0,189366.03,Retain,Churn
1,1,15611430,1,54,0,5,690,0.0,1,1,0,12847.61,Churn,Churn
0,0,15774744,1,33,1,7,664,97286.16,2,1,0,143433.33,Retain,Retain
0,1,15629885,0,33,0,7,850,118004.26,1,1,0,183983.82,Retain,Churn
0,1,15708791,1,32,2,9,584,85534.83,1,0,0,169137.24,Retain,Churn
1,1,15793890,0,59,0,4,728,0.0,1,1,1,163365.85,Churn,Churn
1,1,15646091,0,43,2,4,560,95140.44,2,1,0,123181.44,Churn,Churn
1,0,15596984,0,31,0,6,629,0.0,1,1,1,16447.6,Churn,Retain
0,0,15800215,1,25,0,3,658,0.0,2,0,1,173948.4,Retain,Retain
0,1,15577806,0,54,1,1,794,75900.84,1,1,1,192154.66,Retain,Churn
0,1,15749381,0,41,0,2,790,126619.27,1,1,0,198224.38,Retain,Churn
0,1,15683758,1,44,0,7,640,111833.47,1,1,0,67202.74,Retain,Churn
0,0,15670615,1,37,2,7,652,0.0,2,1,0,68789.93,Retain,Retain
1,1,15715622,0,57,0,3,583,238387.56,1,0,1,147964.99,Churn,Churn
0,0,15707634,0,32,0,2,775,108698.96,2,1,1,161069.73,Retain,Retain
0,1,15806901,0,39,0,2,584,112687.69,1,1,1,127749.61,Retain,Churn
0,1,15775335,0,48,1,4,635,81556.89,2,1,0,191914.37,Retain,Churn
0,1,15724150,1,48,0,9,814,136596.85,1,1,1,185791.9,Retain,Churn
1,1,15627220,0,43,1,9,735,98807.45,1,0,0,184570.04,Churn,Churn
0,0,15672330,0,31,0,1,678,0.0,2,0,1,130446.65,Retain,Retain
0,0,15668521,1,37,0,1,693,0.0,2,1,1,82867.55,Retain,Retain
0,1,15807837,0,30,0,6,640,107499.7,1,1,1,187632.22,Retain,Churn
0,0,15592570,0,23,2,8,773,0.0,2,1,0,56759.79,Retain,Retain
0,0,15748589,0,30,0,9,736,0.0,2,1,0,34180.33,Retain,Retain
0,0,15635893,0,28,0,8,693,0.0,2,1,1,158545.25,Retain,Retain
0,1,15757632,0,41,0,1,496,176024.05,2,1,0,182337.98,Retain,Churn
0,0,15691863,0,39,0,3,751,0.0,2,1,1,84175.34,Retain,Retain
1,1,15706071,1,39,1,0,528,127631.62,1,0,1,22197.8,Churn,Churn
0,0,15654296,0,19,2,9,754,0.0,1,1,0,189641.11,Retain,Retain
0,0,15755018,0,26,1,10,568,109819.16,2,1,0,154491.39,Retain,Retain
0,1,15594041,0,41,2,2,592,138734.94,1,1,0,90020.74,Retain,Churn
0,0,15670587,1,25,1,10,558,111363.1,2,1,0,197264.35,Retain,Retain
0,0,15724527,1,34,0,9,825,0.0,2,1,1,31933.06,Retain,Retain
1,0,15801904,1,28,1,0,677,143988.0,2,1,0,8755.69,Churn,Retain
0,1,15658195,1,34,0,5,653,118838.75,1,1,1,52820.13,Retain,Churn
0,1,15630113,1,35,2,4,593,161637.75,1,1,1,20008.46,Retain,Churn
1,1,15784320,0,44,0,3,632,133793.89,1,1,1,34607.14,Churn,Churn
0,1,15676513,1,35,1,8,601,71553.83,1,1,0,177384.45,Retain,Churn
0,1,15574072,0,62,0,8,786,0.0,1,1,1,165702.64,Retain,Churn
0,0,15633854,0,40,0,3,654,0.0,2,1,0,167889.1,Retain,Retain
0,0,15618566,0,38,0,7,572,0.0,2,1,1,133122.62,Retain,Retain
0,1,15733014,0,62,0,10,813,64667.95,2,0,1,140454.14,Retain,Churn
0,1,15753343,0,28,0,2,523,121164.11,1,1,1,59938.81,Retain,Churn
0,0,15746076,1,50,2,3,506,0.0,2,1,0,12016.79,Retain,Retain
0,1,15608226,1,72,2,3,513,98903.06,1,1,1,81251.24,Retain,Churn
0,1,15605684,0,31,0,7,664,104158.84,1,1,0,134169.85,Retain,Churn
0,0,15638988,1,54,0,6,684,0.0,2,1,1,94888.6,Retain,Retain
1,1,15628767,0,63,2,3,608,139529.93,2,1,1,175696.16,Churn,Churn
0,0,15737977,0,25,0,6,527,0.0,2,0,1,96758.58,Retain,Retain
1,1,15758116,1,53,0,5,666,64646.7,1,1,0,128019.48,Churn,Churn
1,0,15575119,1,71,0,3,779,0.0,2,1,1,146895.36,Churn,Retain
0,0,15625126,0,40,0,6,629,0.0,2,1,1,139356.3,Retain,Retain
0,1,15567114,1,35,0,1,430,118894.22,1,0,0,2923.61,Retain,Churn
0,0,15672242,1,24,0,2,712,0.0,1,0,1,121232.51,Retain,Retain
0,0,15681327,1,30,0,9,682,0.0,2,1,1,2053.42,Retain,Retain
0,1,15802585,0,41,0,8,634,68213.99,1,1,1,6382.46,Retain,Churn
0,0,15740630,0,31,2,1,487,0.0,2,1,0,158750.13,Retain,Retain
0,1,15815420,1,47,2,8,808,139196.0,1,0,1,74028.36,Retain,Churn
0,0,15711468,0,32,0,7,527,0.0,2,1,1,44099.75,Retain,Retain
1,1,15799626,1,50,1,4,637,126345.55,1,0,1,17323.0,Churn,Churn
0,0,15659325,1,40,2,5,802,0.0,2,1,1,175043.69,Retain,Retain
1,0,15651352,0,38,0,2,529,0.0,1,1,0,146388.85,Churn,Retain
0,0,15684925,0,43,0,3,850,0.0,2,0,0,2465.8,Retain,Retain
0,0,15657439,1,18,0,4,738,0.0,2,1,1,47799.15,Retain,Retain
0,1,15574122,1,34,0,5,817,129278.43,1,0,0,165562.84,Retain,Churn
0,1,15720508,1,31,0,3,735,119558.35,1,0,0,72927.68,Retain,Churn
0,1,15599078,0,41,1,5,619,92467.58,1,1,0,38270.47,Retain,Churn
0,0,15702300,1,27,0,5,671,0.0,2,0,0,120893.07,Retain,Retain
0,0,15660735,0,31,2,6,581,0.0,2,1,0,188377.21,Retain,Retain
0,0,15671390,1,36,2,10,690,0.0,2,1,0,55902.93,Retain,Retain
1,1,15647385,1,56,2,4,579,99340.83,1,0,0,4523.74,Churn,Churn
0,0,15739223,0,24,2,3,688,0.0,2,1,1,102195.16,Retain,Retain
1,0,15631305,0,28,2,4,599,126833.79,2,1,0,60843.09,Churn,Retain
0,1,15809263,1,29,1,5,729,109676.52,1,1,1,25548.47,Retain,Churn
0,0,15640866,0,29,0,3,718,0.0,1,0,1,134462.29,Retain,Retain
0,1,15775663,1,53,1,6,712,134729.99,2,1,1,132702.64,Retain,Churn
0,1,15631800,1,37,0,3,474,98431.37,1,0,0,75698.44,Retain,Churn
0,0,15654292,1,33,1,8,565,130368.31,2,1,0,105642.43,Retain,Retain
0,1,15648320,0,31,0,7,658,123974.96,1,1,0,102153.75,Retain,Churn
0,1,15726747,1,63,0,4,714,138082.16,1,0,1,166677.54,Retain,Churn
0,1,15694510,1,45,0,1,725,129855.32,1,0,0,24218.65,Retain,Churn
0,1,15572291,1,40,0,6,825,132308.22,1,0,0,117122.5,Retain,Churn
1,1,15603465,0,45,1,5,665,155447.65,2,1,0,51871.95,Churn,Churn
0,0,15685628,1,35,2,2,670,124268.64,2,0,1,84321.03,Retain,Retain
0,1,15792729,0,34,1,9,474,176311.36,1,1,0,160213.27,Retain,Churn
0,0,15767414,1,40,0,2,591,99886.42,2,1,1,88695.19,Retain,Retain
0,0,15568044,0,31,0,7,508,0.0,2,1,1,6123.15,Retain,Retain
0,0,15751333,0,36,0,2,695,0.0,2,0,1,167749.54,Retain,Retain
0,1,15623062,1,24,1,5,660,85089.3,1,1,1,71638.0,Retain,Churn
0,0,15713621,1,41,1,10,687,134318.21,2,1,1,198064.52,Retain,Retain
0,0,15670668,1,29,1,5,658,75395.53,2,0,1,54914.92,Retain,Retain
1,1,15750638,0,33,1,5,705,116765.7,1,0,0,190659.17,Churn,Churn
0,1,15747878,1,60,2,4,739,0.0,1,1,1,51637.67,Retain,Churn
0,1,15726796,1,38,0,7,844,111501.66,1,1,1,119333.38,Retain,Churn
0,1,15754952,0,48,1,7,602,76595.08,2,0,0,127095.14,Retain,Churn
0,1,15652192,0,33,0,9,759,160541.36,2,0,0,93541.14,Retain,Churn
0,1,15681924,1,38,1,2,747,129728.6,1,1,0,89289.54,Retain,Churn
0,0,15763544,1,47,0,1,673,0.0,2,0,0,108762.16,Retain,Retain
1,1,15764431,0,34,2,5,671,130929.02,4,1,1,28238.25,Churn,Churn
0,1,15684010,0,74,1,2,640,116800.25,1,1,1,34130.43,Retain,Churn
1,1,15648881,1,40,1,0,581,101016.53,1,0,1,7926.35,Churn,Churn
0,0,15733303,1,67,0,5,630,0.0,2,1,1,27330.27,Retain,Retain
0,1,15643294,0,33,0,8,703,190566.65,1,1,1,79997.14,Retain,Churn
1,1,15749905,0,47,2,6,698,0.0,1,1,0,50213.81,Churn,Churn
